respondent_id,ideology,gender,education,age_group,region,policy_code,fairness,policy_label
311,6,1,5,6,1,s_17,5.0,Vehicle Costs (Fuel Economy Standards)
312,2,1,4,6,1,s_17,4.0,Vehicle Costs (Fuel Economy Standards)
1,7,2,6,4,4,s_18,2.0,Emissions Trading (Companies)
3,2,1,2,1,1,s_18,3.0,Emissions Trading (Companies)
4,3,2,5,6,4,s_18,2.0,Emissions Trading (Companies)
5,2,2,2,1,3,s_18,2.0,Emissions Trading (Companies)
6,6,2,4,3,3,s_18,2.0,Emissions Trading (Companies)
7,3,2,8,3,3,s_18,1.0,Emissions Trading (Companies)
9,6,2,5,3,4,s_18,3.0,Emissions Trading (Companies)
11,3,2,6,6,5,s_18,3.0,Emissions Trading (Companies)
12,6,1,5,3,1,s_18,4.0,Emissions Trading (Companies)
14,8,1,8,3,4,s_18,3.0,Emissions Trading (Companies)
15,7,2,6,5,1,s_18,5.0,Emissions Trading (Companies)
16,2,2,8,6,1,s_18,1.0,Emissions Trading (Companies)
17,7,2,5,6,1,s_18,2.0,Emissions Trading (Companies)
18,6,2,2,5,5,s_18,1.0,Emissions Trading (Companies)
19,6,1,2,3,2,s_18,3.0,Emissions Trading (Companies)
21,2,2,8,5,5,s_18,2.0,Emissions Trading (Companies)
22,4,1,5,3,2,s_18,4.0,Emissions Trading (Companies)
23,4,2,1,2,5,s_18,3.0,Emissions Trading (Companies)
25,3,2,4,5,4,s_18,4.0,Emissions Trading (Companies)
26,6,1,4,3,5,s_18,3.0,Emissions Trading (Companies)
27,6,1,5,3,5,s_18,3.0,Emissions Trading (Companies)
30,8,2,5,3,4,s_18,3.0,Emissions Trading (Companies)
32,6,2,4,3,4,s_18,1.0,Emissions Trading (Companies)
33,3,2,6,6,4,s_18,2.0,Emissions Trading (Companies)
34,3,1,5,6,4,s_18,3.0,Emissions Trading (Companies)
35,7,2,4,3,5,s_18,3.0,Emissions Trading (Companies)
36,3,2,5,6,1,s_18,1.0,Emissions Trading (Companies)
38,6,2,6,5,4,s_18,2.0,Emissions Trading (Companies)
39,8,1,5,5,4,s_18,5.0,Emissions Trading (Companies)
40,6,1,4,2,4,s_18,3.0,Emissions Trading (Companies)
41,2,2,4,6,1,s_18,3.0,Emissions Trading (Companies)
42,8,1,2,3,1,s_18,1.0,Emissions Trading (Companies)
43,4,2,4,3,1,s_18,4.0,Emissions Trading (Companies)
44,2,2,6,3,1,s_18,3.0,Emissions Trading (Companies)
45,3,1,2,5,5,s_18,3.0,Emissions Trading (Companies)
46,1,1,2,3,1,s_18,2.0,Emissions Trading (Companies)
47,2,1,8,4,3,s_18,3.0,Emissions Trading (Companies)
49,6,2,6,2,4,s_18,2.0,Emissions Trading (Companies)
50,2,2,2,2,1,s_18,4.0,Emissions Trading (Companies)
51,6,2,2,2,2,s_18,3.0,Emissions Trading (Companies)
52,5,1,6,2,1,s_18,5.0,Emissions Trading (Companies)
53,9,2,6,4,3,s_18,2.0,Emissions Trading (Companies)
54,2,1,5,2,2,s_18,1.0,Emissions Trading (Companies)
55,6,1,5,6,2,s_18,3.0,Emissions Trading (Companies)
56,6,2,4,2,3,s_18,5.0,Emissions Trading (Companies)
57,11,2,4,5,2,s_18,3.0,Emissions Trading (Companies)
58,6,2,2,1,1,s_18,3.0,Emissions Trading (Companies)
59,3,2,5,2,3,s_18,3.0,Emissions Trading (Companies)
60,6,2,4,4,3,s_18,2.0,Emissions Trading (Companies)
61,6,1,1,1,1,s_18,4.0,Emissions Trading (Companies)
63,9,1,5,4,2,s_18,3.0,Emissions Trading (Companies)
64,7,1,2,2,1,s_18,3.0,Emissions Trading (Companies)
65,6,2,4,3,3,s_18,2.0,Emissions Trading (Companies)
66,2,2,5,4,4,s_18,4.0,Emissions Trading (Companies)
68,10,2,5,5,5,s_18,2.0,Emissions Trading (Companies)
69,4,2,6,4,1,s_18,3.0,Emissions Trading (Companies)
70,2,1,6,2,1,s_18,4.0,Emissions Trading (Companies)
71,6,2,1,5,3,s_18,4.0,Emissions Trading (Companies)
73,5,1,5,4,2,s_18,4.0,Emissions Trading (Companies)
75,2,2,1,5,1,s_18,2.0,Emissions Trading (Companies)
76,3,1,6,3,4,s_18,3.0,Emissions Trading (Companies)
77,2,2,5,6,1,s_18,3.0,Emissions Trading (Companies)
79,6,1,6,3,3,s_18,3.0,Emissions Trading (Companies)
80,2,1,5,6,1,s_18,4.0,Emissions Trading (Companies)
83,6,2,5,4,2,s_18,2.0,Emissions Trading (Companies)
84,5,2,6,4,1,s_18,4.0,Emissions Trading (Companies)
86,6,2,6,6,1,s_18,2.0,Emissions Trading (Companies)
87,4,1,5,6,1,s_18,2.0,Emissions Trading (Companies)
88,2,1,4,6,5,s_18,2.0,Emissions Trading (Companies)
89,5,1,5,3,3,s_18,3.0,Emissions Trading (Companies)
90,2,2,6,3,1,s_18,3.0,Emissions Trading (Companies)
91,8,1,2,1,4,s_18,3.0,Emissions Trading (Companies)
92,6,1,4,5,2,s_18,3.0,Emissions Trading (Companies)
93,10,1,5,2,4,s_18,2.0,Emissions Trading (Companies)
94,7,1,8,5,5,s_18,4.0,Emissions Trading (Companies)
95,6,2,5,5,3,s_18,1.0,Emissions Trading (Companies)
96,10,2,4,5,5,s_18,1.0,Emissions Trading (Companies)
97,2,2,8,6,4,s_18,3.0,Emissions Trading (Companies)
98,11,2,4,4,2,s_18,3.0,Emissions Trading (Companies)
99,5,1,4,5,4,s_18,5.0,Emissions Trading (Companies)
100,5,2,5,6,1,s_18,1.0,Emissions Trading (Companies)
101,1,2,4,6,4,s_18,2.0,Emissions Trading (Companies)
102,5,1,5,6,1,s_18,3.0,Emissions Trading (Companies)
104,3,2,4,3,4,s_18,4.0,Emissions Trading (Companies)
106,8,2,2,3,1,s_18,2.0,Emissions Trading (Companies)
107,4,1,5,6,1,s_18,3.0,Emissions Trading (Companies)
108,3,1,6,6,3,s_18,1.0,Emissions Trading (Companies)
109,4,2,5,2,3,s_18,4.0,Emissions Trading (Companies)
110,6,2,1,6,4,s_18,3.0,Emissions Trading (Companies)
111,2,1,2,5,3,s_18,3.0,Emissions Trading (Companies)
112,4,1,5,5,3,s_18,3.0,Emissions Trading (Companies)
113,3,2,2,6,1,s_18,1.0,Emissions Trading (Companies)
114,5,3,6,1,3,s_18,5.0,Emissions Trading (Companies)
116,10,1,5,4,4,s_18,3.0,Emissions Trading (Companies)
117,1,1,5,6,3,s_18,1.0,Emissions Trading (Companies)
119,3,1,5,6,3,s_18,4.0,Emissions Trading (Companies)
120,6,1,2,3,3,s_18,3.0,Emissions Trading (Companies)
121,5,2,6,2,1,s_18,4.0,Emissions Trading (Companies)
123,2,2,6,3,1,s_18,2.0,Emissions Trading (Companies)
124,6,2,2,3,1,s_18,2.0,Emissions Trading (Companies)
125,4,2,4,2,3,s_18,4.0,Emissions Trading (Companies)
126,1,2,6,4,3,s_18,1.0,Emissions Trading (Companies)
127,2,1,5,5,2,s_18,3.0,Emissions Trading (Companies)
128,3,1,5,4,1,s_18,3.0,Emissions Trading (Companies)
130,4,1,5,5,2,s_18,3.0,Emissions Trading (Companies)
132,3,2,5,6,1,s_18,2.0,Emissions Trading (Companies)
133,6,1,5,3,1,s_18,1.0,Emissions Trading (Companies)
134,6,1,4,2,4,s_18,3.0,Emissions Trading (Companies)
135,2,1,2,1,3,s_18,4.0,Emissions Trading (Companies)
136,5,1,6,2,1,s_18,3.0,Emissions Trading (Companies)
139,6,1,8,4,3,s_18,3.0,Emissions Trading (Companies)
141,4,2,5,4,3,s_18,2.0,Emissions Trading (Companies)
142,2,1,6,2,1,s_18,4.0,Emissions Trading (Companies)
143,1,1,2,6,2,s_18,1.0,Emissions Trading (Companies)
144,5,2,5,6,3,s_18,2.0,Emissions Trading (Companies)
145,4,1,2,6,5,s_18,3.0,Emissions Trading (Companies)
147,2,2,6,2,1,s_18,1.0,Emissions Trading (Companies)
148,2,2,1,1,1,s_18,1.0,Emissions Trading (Companies)
150,2,2,4,3,1,s_18,3.0,Emissions Trading (Companies)
151,3,1,5,5,2,s_18,3.0,Emissions Trading (Companies)
152,3,2,8,2,2,s_18,4.0,Emissions Trading (Companies)
153,3,2,8,4,5,s_18,3.0,Emissions Trading (Companies)
154,6,1,4,4,4,s_18,4.0,Emissions Trading (Companies)
155,8,2,5,5,3,s_18,4.0,Emissions Trading (Companies)
156,5,1,2,1,4,s_18,4.0,Emissions Trading (Companies)
157,2,1,6,3,1,s_18,2.0,Emissions Trading (Companies)
158,6,1,2,1,3,s_18,4.0,Emissions Trading (Companies)
159,10,2,1,4,3,s_18,1.0,Emissions Trading (Companies)
160,5,1,8,6,3,s_18,3.0,Emissions Trading (Companies)
161,6,2,5,3,1,s_18,3.0,Emissions Trading (Companies)
162,3,1,8,5,4,s_18,3.0,Emissions Trading (Companies)
165,2,1,5,4,4,s_18,2.0,Emissions Trading (Companies)
166,3,3,1,2,4,s_18,3.0,Emissions Trading (Companies)
167,2,2,5,4,1,s_18,3.0,Emissions Trading (Companies)
168,5,2,5,2,2,s_18,4.0,Emissions Trading (Companies)
170,2,1,6,6,2,s_18,1.0,Emissions Trading (Companies)
171,2,1,5,3,1,s_18,3.0,Emissions Trading (Companies)
172,6,1,6,4,1,s_18,2.0,Emissions Trading (Companies)
173,2,1,6,2,3,s_18,2.0,Emissions Trading (Companies)
174,4,1,6,2,1,s_18,2.0,Emissions Trading (Companies)
175,9,1,5,6,2,s_18,3.0,Emissions Trading (Companies)
176,11,2,4,4,4,s_18,3.0,Emissions Trading (Companies)
177,6,2,8,2,1,s_18,3.0,Emissions Trading (Companies)
178,9,2,6,6,3,s_18,3.0,Emissions Trading (Companies)
179,5,1,2,1,1,s_18,3.0,Emissions Trading (Companies)
180,5,1,5,6,2,s_18,4.0,Emissions Trading (Companies)
181,7,1,6,4,4,s_18,2.0,Emissions Trading (Companies)
182,7,2,6,5,5,s_18,1.0,Emissions Trading (Companies)
183,2,2,6,6,1,s_18,4.0,Emissions Trading (Companies)
185,3,1,5,5,3,s_18,2.0,Emissions Trading (Companies)
186,5,2,4,3,2,s_18,1.0,Emissions Trading (Companies)
187,6,1,5,2,3,s_18,3.0,Emissions Trading (Companies)
188,2,2,6,2,1,s_18,5.0,Emissions Trading (Companies)
189,2,1,6,5,5,s_18,3.0,Emissions Trading (Companies)
191,4,1,6,6,4,s_18,3.0,Emissions Trading (Companies)
192,2,1,5,4,1,s_18,3.0,Emissions Trading (Companies)
194,6,2,2,1,1,s_18,3.0,Emissions Trading (Companies)
195,6,1,4,2,1,s_18,3.0,Emissions Trading (Companies)
196,5,1,6,4,1,s_18,3.0,Emissions Trading (Companies)
198,5,1,8,5,1,s_18,3.0,Emissions Trading (Companies)
199,3,2,2,2,1,s_18,4.0,Emissions Trading (Companies)
200,6,1,8,2,4,s_18,3.0,Emissions Trading (Companies)
201,3,2,2,2,3,s_18,5.0,Emissions Trading (Companies)
202,9,2,8,2,2,s_18,3.0,Emissions Trading (Companies)
203,4,2,6,6,5,s_18,3.0,Emissions Trading (Companies)
204,4,2,4,6,5,s_18,4.0,Emissions Trading (Companies)
205,2,1,5,3,4,s_18,3.0,Emissions Trading (Companies)
206,5,1,8,5,3,s_18,1.0,Emissions Trading (Companies)
207,6,1,1,1,1,s_18,5.0,Emissions Trading (Companies)
208,1,1,1,1,1,s_18,4.0,Emissions Trading (Companies)
209,5,2,2,4,1,s_18,3.0,Emissions Trading (Companies)
210,5,1,4,4,1,s_18,3.0,Emissions Trading (Companies)
211,9,2,1,1,5,s_18,4.0,Emissions Trading (Companies)
212,10,2,8,4,2,s_18,1.0,Emissions Trading (Companies)
213,3,2,5,6,3,s_18,2.0,Emissions Trading (Companies)
215,3,2,4,5,4,s_18,1.0,Emissions Trading (Companies)
216,3,2,5,3,1,s_18,4.0,Emissions Trading (Companies)
217,3,1,5,2,1,s_18,3.0,Emissions Trading (Companies)
218,6,1,5,6,3,s_18,3.0,Emissions Trading (Companies)
220,2,1,6,6,1,s_18,3.0,Emissions Trading (Companies)
221,9,2,2,1,1,s_18,3.0,Emissions Trading (Companies)
222,2,1,5,6,5,s_18,4.0,Emissions Trading (Companies)
224,4,1,6,3,4,s_18,1.0,Emissions Trading (Companies)
225,3,1,5,4,1,s_18,2.0,Emissions Trading (Companies)
226,6,1,6,5,1,s_18,4.0,Emissions Trading (Companies)
227,2,1,5,6,5,s_18,3.0,Emissions Trading (Companies)
228,6,1,4,5,4,s_18,1.0,Emissions Trading (Companies)
229,8,2,6,4,3,s_18,4.0,Emissions Trading (Companies)
231,10,2,5,1,1,s_18,5.0,Emissions Trading (Companies)
232,7,2,4,4,2,s_18,2.0,Emissions Trading (Companies)
233,9,2,4,6,2,s_18,3.0,Emissions Trading (Companies)
234,9,2,6,6,4,s_18,3.0,Emissions Trading (Companies)
236,6,1,6,2,4,s_18,1.0,Emissions Trading (Companies)
240,6,1,5,6,1,s_18,4.0,Emissions Trading (Companies)
241,6,1,6,2,2,s_18,3.0,Emissions Trading (Companies)
242,6,1,6,2,2,s_18,3.0,Emissions Trading (Companies)
243,6,2,4,5,5,s_18,4.0,Emissions Trading (Companies)
244,6,1,5,6,1,s_18,3.0,Emissions Trading (Companies)
245,3,2,5,4,1,s_18,1.0,Emissions Trading (Companies)
246,9,1,6,6,3,s_18,4.0,Emissions Trading (Companies)
248,3,2,1,1,3,s_18,3.0,Emissions Trading (Companies)
249,5,1,5,4,1,s_18,3.0,Emissions Trading (Companies)
250,8,1,6,2,4,s_18,3.0,Emissions Trading (Companies)
251,7,2,4,3,4,s_18,2.0,Emissions Trading (Companies)
252,9,2,6,4,3,s_18,4.0,Emissions Trading (Companies)
253,2,1,6,2,1,s_18,2.0,Emissions Trading (Companies)
254,9,2,8,4,1,s_18,2.0,Emissions Trading (Companies)
255,6,1,8,5,2,s_18,1.0,Emissions Trading (Companies)
256,8,2,2,5,1,s_18,1.0,Emissions Trading (Companies)
257,2,2,5,5,4,s_18,2.0,Emissions Trading (Companies)
258,3,1,5,6,5,s_18,2.0,Emissions Trading (Companies)
259,5,1,8,5,1,s_18,2.0,Emissions Trading (Companies)
260,6,1,1,4,3,s_18,4.0,Emissions Trading (Companies)
261,6,1,8,4,5,s_18,3.0,Emissions Trading (Companies)
262,1,2,6,4,1,s_18,2.0,Emissions Trading (Companies)
263,7,2,2,4,1,s_18,2.0,Emissions Trading (Companies)
264,2,1,5,6,3,s_18,4.0,Emissions Trading (Companies)
265,6,1,4,3,1,s_18,3.0,Emissions Trading (Companies)
266,6,2,5,2,4,s_18,1.0,Emissions Trading (Companies)
267,4,1,2,2,1,s_18,2.0,Emissions Trading (Companies)
268,2,2,5,6,2,s_18,4.0,Emissions Trading (Companies)
269,6,2,8,5,1,s_18,2.0,Emissions Trading (Companies)
270,3,1,8,1,1,s_18,3.0,Emissions Trading (Companies)
272,6,1,8,6,3,s_18,3.0,Emissions Trading (Companies)
273,7,2,5,4,1,s_18,2.0,Emissions Trading (Companies)
274,5,2,6,6,3,s_18,3.0,Emissions Trading (Companies)
275,2,2,2,1,1,s_18,3.0,Emissions Trading (Companies)
277,3,1,8,1,1,s_18,4.0,Emissions Trading (Companies)
278,5,1,5,5,1,s_18,4.0,Emissions Trading (Companies)
279,2,2,5,3,2,s_18,4.0,Emissions Trading (Companies)
280,6,1,6,5,1,s_18,4.0,Emissions Trading (Companies)
281,6,2,4,4,2,s_18,3.0,Emissions Trading (Companies)
282,5,1,1,1,2,s_18,4.0,Emissions Trading (Companies)
283,8,1,5,5,2,s_18,4.0,Emissions Trading (Companies)
284,3,2,8,6,4,s_18,1.0,Emissions Trading (Companies)
285,7,1,5,3,3,s_18,2.0,Emissions Trading (Companies)
286,6,2,4,6,1,s_18,2.0,Emissions Trading (Companies)
289,7,2,5,6,1,s_18,3.0,Emissions Trading (Companies)
290,5,2,6,6,4,s_18,2.0,Emissions Trading (Companies)
291,8,2,5,6,4,s_18,4.0,Emissions Trading (Companies)
292,9,1,2,1,1,s_18,3.0,Emissions Trading (Companies)
293,4,2,4,4,4,s_18,4.0,Emissions Trading (Companies)
294,3,1,8,6,1,s_18,3.0,Emissions Trading (Companies)
296,3,1,5,6,1,s_18,3.0,Emissions Trading (Companies)
297,2,2,6,4,4,s_18,3.0,Emissions Trading (Companies)
299,6,3,8,3,3,s_18,4.0,Emissions Trading (Companies)
300,3,1,6,6,1,s_18,2.0,Emissions Trading (Companies)
301,3,2,8,2,4,s_18,4.0,Emissions Trading (Companies)
302,9,1,5,6,4,s_18,3.0,Emissions Trading (Companies)
303,2,1,5,4,4,s_18,3.0,Emissions Trading (Companies)
304,2,2,4,2,4,s_18,3.0,Emissions Trading (Companies)
305,10,2,5,6,3,s_18,3.0,Emissions Trading (Companies)
306,10,2,6,6,2,s_18,2.0,Emissions Trading (Companies)
307,4,2,2,2,4,s_18,5.0,Emissions Trading (Companies)
308,8,1,5,1,1,s_18,4.0,Emissions Trading (Companies)
309,3,2,8,6,4,s_18,2.0,Emissions Trading (Companies)
310,6,2,5,5,2,s_18,1.0,Emissions Trading (Companies)
311,6,1,5,6,1,s_18,2.0,Emissions Trading (Companies)
312,2,1,4,6,1,s_18,3.0,Emissions Trading (Companies)
1,7,2,6,4,4,s_19,3.0,Electric Vehicle Incentives
3,2,1,2,1,1,s_19,5.0,Electric Vehicle Incentives
4,3,2,5,6,4,s_19,2.0,Electric Vehicle Incentives
5,2,2,2,1,3,s_19,3.0,Electric Vehicle Incentives
6,6,2,4,3,3,s_19,2.0,Electric Vehicle Incentives
7,3,2,8,3,3,s_19,3.0,Electric Vehicle Incentives
8,5,1,5,4,4,s_19,3.0,Electric Vehicle Incentives
9,6,2,5,3,4,s_19,4.0,Electric Vehicle Incentives
10,3,1,6,3,1,s_19,5.0,Electric Vehicle Incentives
11,3,2,6,6,5,s_19,4.0,Electric Vehicle Incentives
12,6,1,5,3,1,s_19,4.0,Electric Vehicle Incentives
14,8,1,8,3,4,s_19,2.0,Electric Vehicle Incentives
15,7,2,6,5,1,s_19,3.0,Electric Vehicle Incentives
16,2,2,8,6,1,s_19,2.0,Electric Vehicle Incentives
17,7,2,5,6,1,s_19,3.0,Electric Vehicle Incentives
18,6,2,2,5,5,s_19,1.0,Electric Vehicle Incentives
19,6,1,2,3,2,s_19,4.0,Electric Vehicle Incentives
20,2,2,5,6,2,s_19,5.0,Electric Vehicle Incentives
21,2,2,8,5,5,s_19,4.0,Electric Vehicle Incentives
22,4,1,5,3,2,s_19,4.0,Electric Vehicle Incentives
23,4,2,1,2,5,s_19,3.0,Electric Vehicle Incentives
24,1,1,5,6,3,s_19,2.0,Electric Vehicle Incentives
25,3,2,4,5,4,s_19,4.0,Electric Vehicle Incentives
26,6,1,4,3,5,s_19,2.0,Electric Vehicle Incentives
27,6,1,5,3,5,s_19,3.0,Electric Vehicle Incentives
29,6,1,2,2,3,s_19,3.0,Electric Vehicle Incentives
30,8,2,5,3,4,s_19,2.0,Electric Vehicle Incentives
32,6,2,4,3,4,s_19,1.0,Electric Vehicle Incentives
33,3,2,6,6,4,s_19,5.0,Electric Vehicle Incentives
34,3,1,5,6,4,s_19,4.0,Electric Vehicle Incentives
35,7,2,4,3,5,s_19,3.0,Electric Vehicle Incentives
36,3,2,5,6,1,s_19,4.0,Electric Vehicle Incentives
37,3,2,1,6,2,s_19,4.0,Electric Vehicle Incentives
38,6,2,6,5,4,s_19,4.0,Electric Vehicle Incentives
39,8,1,5,5,4,s_19,3.0,Electric Vehicle Incentives
40,6,1,4,2,4,s_19,3.0,Electric Vehicle Incentives
41,2,2,4,6,1,s_19,4.0,Electric Vehicle Incentives
42,8,1,2,3,1,s_19,1.0,Electric Vehicle Incentives
43,4,2,4,3,1,s_19,2.0,Electric Vehicle Incentives
44,2,2,6,3,1,s_19,3.0,Electric Vehicle Incentives
45,3,1,2,5,5,s_19,4.0,Electric Vehicle Incentives
46,1,1,2,3,1,s_19,2.0,Electric Vehicle Incentives
47,2,1,8,4,3,s_19,5.0,Electric Vehicle Incentives
48,5,1,1,1,4,s_19,1.0,Electric Vehicle Incentives
49,6,2,6,2,4,s_19,3.0,Electric Vehicle Incentives
50,2,2,2,2,1,s_19,4.0,Electric Vehicle Incentives
51,6,2,2,2,2,s_19,3.0,Electric Vehicle Incentives
52,5,1,6,2,1,s_19,4.0,Electric Vehicle Incentives
53,9,2,6,4,3,s_19,4.0,Electric Vehicle Incentives
54,2,1,5,2,2,s_19,4.0,Electric Vehicle Incentives
55,6,1,5,6,2,s_19,4.0,Electric Vehicle Incentives
56,6,2,4,2,3,s_19,2.0,Electric Vehicle Incentives
57,11,2,4,5,2,s_19,4.0,Electric Vehicle Incentives
59,3,2,5,2,3,s_19,4.0,Electric Vehicle Incentives
60,6,2,4,4,3,s_19,3.0,Electric Vehicle Incentives
61,6,1,1,1,1,s_19,3.0,Electric Vehicle Incentives
62,6,2,4,2,3,s_19,4.0,Electric Vehicle Incentives
63,9,1,5,4,2,s_19,5.0,Electric Vehicle Incentives
64,7,1,2,2,1,s_19,4.0,Electric Vehicle Incentives
65,6,2,4,3,3,s_19,4.0,Electric Vehicle Incentives
66,2,2,5,4,4,s_19,1.0,Electric Vehicle Incentives
68,10,2,5,5,5,s_19,5.0,Electric Vehicle Incentives
69,4,2,6,4,1,s_19,3.0,Electric Vehicle Incentives
70,2,1,6,2,1,s_19,4.0,Electric Vehicle Incentives
71,6,2,1,5,3,s_19,3.0,Electric Vehicle Incentives
72,1,3,1,1,2,s_19,5.0,Electric Vehicle Incentives
73,5,1,5,4,2,s_19,2.0,Electric Vehicle Incentives
75,2,2,1,5,1,s_19,5.0,Electric Vehicle Incentives
76,3,1,6,3,4,s_19,3.0,Electric Vehicle Incentives
77,2,2,5,6,1,s_19,3.0,Electric Vehicle Incentives
78,5,2,4,3,3,s_19,4.0,Electric Vehicle Incentives
79,6,1,6,3,3,s_19,4.0,Electric Vehicle Incentives
80,2,1,5,6,1,s_19,4.0,Electric Vehicle Incentives
81,5,1,6,2,1,s_19,3.0,Electric Vehicle Incentives
83,6,2,5,4,2,s_19,4.0,Electric Vehicle Incentives
84,5,2,6,4,1,s_19,4.0,Electric Vehicle Incentives
85,2,2,8,3,3,s_19,3.0,Electric Vehicle Incentives
86,6,2,6,6,1,s_19,4.0,Electric Vehicle Incentives
87,4,1,5,6,1,s_19,4.0,Electric Vehicle Incentives
88,2,1,4,6,5,s_19,2.0,Electric Vehicle Incentives
89,5,1,5,3,3,s_19,3.0,Electric Vehicle Incentives
90,2,2,6,3,1,s_19,5.0,Electric Vehicle Incentives
91,8,1,2,1,4,s_19,4.0,Electric Vehicle Incentives
92,6,1,4,5,2,s_19,3.0,Electric Vehicle Incentives
93,10,1,5,2,4,s_19,3.0,Electric Vehicle Incentives
94,7,1,8,5,5,s_19,4.0,Electric Vehicle Incentives
96,10,2,4,5,5,s_19,1.0,Electric Vehicle Incentives
97,2,2,8,6,4,s_19,4.0,Electric Vehicle Incentives
98,11,2,4,4,2,s_19,1.0,Electric Vehicle Incentives
99,5,1,4,5,4,s_19,3.0,Electric Vehicle Incentives
100,5,2,5,6,1,s_19,4.0,Electric Vehicle Incentives
101,1,2,4,6,4,s_19,3.0,Electric Vehicle Incentives
103,3,1,2,2,4,s_19,4.0,Electric Vehicle Incentives
104,3,2,4,3,4,s_19,4.0,Electric Vehicle Incentives
106,8,2,2,3,1,s_19,4.0,Electric Vehicle Incentives
107,4,1,5,6,1,s_19,3.0,Electric Vehicle Incentives
108,3,1,6,6,3,s_19,3.0,Electric Vehicle Incentives
109,4,2,5,2,3,s_19,5.0,Electric Vehicle Incentives
110,6,2,1,6,4,s_19,3.0,Electric Vehicle Incentives
111,2,1,2,5,3,s_19,3.0,Electric Vehicle Incentives
112,4,1,5,5,3,s_19,3.0,Electric Vehicle Incentives
113,3,2,2,6,1,s_19,3.0,Electric Vehicle Incentives
114,5,3,6,1,3,s_19,5.0,Electric Vehicle Incentives
116,10,1,5,4,4,s_19,4.0,Electric Vehicle Incentives
117,1,1,5,6,3,s_19,4.0,Electric Vehicle Incentives
118,6,2,5,1,5,s_19,3.0,Electric Vehicle Incentives
119,3,1,5,6,3,s_19,3.0,Electric Vehicle Incentives
120,6,1,2,3,3,s_19,3.0,Electric Vehicle Incentives
121,5,2,6,2,1,s_19,3.0,Electric Vehicle Incentives
122,2,2,2,1,3,s_19,4.0,Electric Vehicle Incentives
123,2,2,6,3,1,s_19,2.0,Electric Vehicle Incentives
124,6,2,2,3,1,s_19,3.0,Electric Vehicle Incentives
125,4,2,4,2,3,s_19,4.0,Electric Vehicle Incentives
126,1,2,6,4,3,s_19,3.0,Electric Vehicle Incentives
127,2,1,5,5,2,s_19,3.0,Electric Vehicle Incentives
128,3,1,5,4,1,s_19,3.0,Electric Vehicle Incentives
129,7,1,6,2,1,s_19,4.0,Electric Vehicle Incentives
130,4,1,5,5,2,s_19,4.0,Electric Vehicle Incentives
132,3,2,5,6,1,s_19,4.0,Electric Vehicle Incentives
133,6,1,5,3,1,s_19,4.0,Electric Vehicle Incentives
134,6,1,4,2,4,s_19,2.0,Electric Vehicle Incentives
135,2,1,2,1,3,s_19,3.0,Electric Vehicle Incentives
136,5,1,6,2,1,s_19,3.0,Electric Vehicle Incentives
137,8,1,4,5,2,s_19,1.0,Electric Vehicle Incentives
139,6,1,8,4,3,s_19,3.0,Electric Vehicle Incentives
141,4,2,5,4,3,s_19,3.0,Electric Vehicle Incentives
142,2,1,6,2,1,s_19,4.0,Electric Vehicle Incentives
144,5,2,5,6,3,s_19,3.0,Electric Vehicle Incentives
145,4,1,2,6,5,s_19,3.0,Electric Vehicle Incentives
146,6,1,4,3,5,s_19,4.0,Electric Vehicle Incentives
147,2,2,6,2,1,s_19,4.0,Electric Vehicle Incentives
148,2,2,1,1,1,s_19,4.0,Electric Vehicle Incentives
149,2,2,2,5,1,s_19,3.0,Electric Vehicle Incentives
150,2,2,4,3,1,s_19,4.0,Electric Vehicle Incentives
151,3,1,5,5,2,s_19,4.0,Electric Vehicle Incentives
152,3,2,8,2,2,s_19,2.0,Electric Vehicle Incentives
153,3,2,8,4,5,s_19,3.0,Electric Vehicle Incentives
154,6,1,4,4,4,s_19,2.0,Electric Vehicle Incentives
155,8,2,5,5,3,s_19,3.0,Electric Vehicle Incentives
156,5,1,2,1,4,s_19,5.0,Electric Vehicle Incentives
157,2,1,6,3,1,s_19,5.0,Electric Vehicle Incentives
158,6,1,2,1,3,s_19,4.0,Electric Vehicle Incentives
159,10,2,1,4,3,s_19,2.0,Electric Vehicle Incentives
160,5,1,8,6,3,s_19,4.0,Electric Vehicle Incentives
161,6,2,5,3,1,s_19,4.0,Electric Vehicle Incentives
162,3,1,8,5,4,s_19,3.0,Electric Vehicle Incentives
163,6,1,5,5,4,s_19,4.0,Electric Vehicle Incentives
164,8,1,6,2,1,s_19,3.0,Electric Vehicle Incentives
165,2,1,5,4,4,s_19,2.0,Electric Vehicle Incentives
166,3,3,1,2,4,s_19,2.0,Electric Vehicle Incentives
167,2,2,5,4,1,s_19,4.0,Electric Vehicle Incentives
168,5,2,5,2,2,s_19,4.0,Electric Vehicle Incentives
169,5,1,6,2,1,s_19,3.0,Electric Vehicle Incentives
170,2,1,6,6,2,s_19,1.0,Electric Vehicle Incentives
171,2,1,5,3,1,s_19,3.0,Electric Vehicle Incentives
173,2,1,6,2,3,s_19,3.0,Electric Vehicle Incentives
174,4,1,6,2,1,s_19,4.0,Electric Vehicle Incentives
175,9,1,5,6,2,s_19,3.0,Electric Vehicle Incentives
176,11,2,4,4,4,s_19,2.0,Electric Vehicle Incentives
177,6,2,8,2,1,s_19,2.0,Electric Vehicle Incentives
178,9,2,6,6,3,s_19,4.0,Electric Vehicle Incentives
